access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
950,0,0,0,0,4,0
951,0,0,0,0,8,0
952,0,0,0,0,10,0
953,0,0,0,0,17,0
954,0,0,0,0,18,0
955,0,0,3,0,24,0
956,0,0,0,0,17,0
957,0,0,0,0,12,0
958,0,0,0,0,13,0
959,0,0,0,0,28,0
960,0,0,0,0,46,0
961,0,0,0,0,44,0
962,0,0,0,0,21,0
963,0,0,0,0,16,0
964,0,0,0,0,7,0
965,0,0,0,0,16,0
966,0,0,3,0,23,0
967,0,0,0,0,17,0
968,0,0,0,0,16,0
969,0,0,3,0,16,0
970,0,0,3,0,13,0
971,0,0,0,0,6,0
972,0,0,0,0,9,0
973,0,0,0,0,17,0
974,0,0,0,0,26,0
975,0,0,0,0,21,0
976,0,0,0,0,37,0
